0.000000000000000000e+00,-8.140216469764709473e-01,-9.218397736549377441e-02,5.756899118423461914e-01,-3.522037267684936523e-01,-5.082244277000427246e-01,1.786352992057800293e-01,6.066498160362243652e-02,-6.798157691955566406e-01,4.560808837413787842e-01,-1.213121771812438965e+00,4.707002341747283936e-01,5.039382576942443848e-01,1.401598751544952393e-01,8.431143164634704590e-01,-4.704509675502777100e-02,2.752171270549297333e-02,1.217354416847229004e+00,-6.256034374237060547e-01,-2.997803986072540283e-01,-7.754708081483840942e-02,-4.366166889667510986e-01,-2.074876800179481506e-02,6.374021619558334351e-02,9.788544178009033203e-01,-4.500915408134460449e-01,-5.777593255043029785e-01,-5.137094855308532715e-02,-4.779084920883178711e-01,4.063211977481842041e-01,-8.426909893751144409e-02,6.364541649818420410e-01,-2.267345637083053589e-01,-7.344315052032470703e-01,-8.904727101325988770e-01,-6.375362277030944824e-01,4.985903501510620117e-01,3.013151586055755615e-01,5.716390013694763184e-01,7.149655818939208984e-01,-6.395110394805669785e-03,1.948431730270385742e-01,2.722327709197998047e-01,3.423148989677429199e-01,9.903767704963684082e-01,1.013263966888189316e-02,-5.154950022697448730e-01,-2.514285743236541748e-01,-7.860196381807327271e-02,5.960667133331298828e-01,6.722966581583023071e-02,5.593072175979614258e-01,-1.814948320388793945e-01,6.583535671234130859e-01,-1.203274577856063843e-01,1.713152676820755005e-01,2.644520401954650879e-01,5.733475685119628906e-01,-1.867227628827095032e-02,2.167430520057678223e-01,4.631863236427307129e-01,8.825673460960388184e-01,-2.045208811759948730e-01,6.375986933708190918e-01,-4.172317385673522949e-01,-2.417959868907928467e-01,3.049821257591247559e-01,-4.541865587234497070e-01,-9.162083268165588379e-01,6.498593688011169434e-01,3.129849135875701904e-01,5.139594078063964844e-01,-5.681428909301757812e-01,-4.451544582843780518e-01,-1.868965923786163330e-01,2.914657890796661377e-01,-7.042959928512573242e-01,2.375957518815994263e-01,2.629365324974060059e-01,-7.086077332496643066e-01,-1.661639064550399780e-01,-4.191023111343383789e-01,5.590637400746345520e-02,1.739960014820098877e-01,-4.352258741855621338e-01,-2.692868709564208984e-01,5.209159255027770996e-01,-3.846451938152313232e-01,-7.483550906181335449e-02,-4.307896792888641357e-01,1.352156847715377808e-01,-8.489065766334533691e-01,-3.270770311355590820e-01,8.808459341526031494e-02,-3.385297954082489014e-01,-7.711517065763473511e-02,-7.456850409507751465e-01,9.846348762512207031e-01,-4.047223627567291260e-01,-7.927003502845764160e-01,-5.629425644874572754e-01,4.252144396305084229e-01,7.877383232116699219e-01,4.456904157996177673e-02,1.459816098213195801e-01,1.085319042205810547e+00,-2.727354466915130615e-01,9.168361872434616089e-02,1.874054968357086182e-01,-6.472077220678329468e-02,4.176256358623504639e-01,-6.071701645851135254e-01,1.175236552953720093e-01,3.940674066543579102e-01,-1.028643250465393066e-01,1.094516143202781677e-01,6.142615079879760742e-01,1.641403883695602417e-01,-6.480921059846878052e-02,5.730097293853759766e-01,5.577330589294433594e-01,7.423156499862670898e-01,1.598169654607772827e-02,5.311840772628784180e-01,5.006466507911682129e-01,-1.834816932678222656e-01,-2.629272937774658203e-01,-4.889265000820159912e-01,2.500823326408863068e-02,-1.313643753528594971e-01,1.662448197603225708e-01,4.406409561634063721e-01,9.369086623191833496e-01,7.031024098396301270e-01,1.539226472377777100e-01,-2.680502235889434814e-01,-4.341518580913543701e-01,-7.393600940704345703e-01,-2.619270086288452148e-01,-1.283732891082763672e+00,4.743324518203735352e-01,-2.923886775970458984e-01,-9.445523619651794434e-01,-2.838518917560577393e-01,8.175778985023498535e-01,-4.457174837589263916e-01,3.370649516582489014e-01,-3.331401944160461426e-01,1.120998412370681763e-01,2.209992557764053345e-01,-1.128685772418975830e-01,-7.543688267469406128e-02,-4.349594116210937500e-01,4.417688585817813873e-03,5.660780072212219238e-01,-7.573804259300231934e-02,4.185650348663330078e-01,4.563653171062469482e-01,-1.246296763420104980e-01,-5.038190633058547974e-02,-4.454813301563262939e-01,-5.474154353141784668e-01,7.409936189651489258e-01,2.140000164508819580e-01,-8.627276420593261719e-01,-1.964935064315795898e-01,-3.583631217479705811e-01,6.743185520172119141e-01,-6.507614254951477051e-01,-7.891058325767517090e-01,2.286361008882522583e-01,-1.175735816359519958e-01,-1.527643352746963501e-01,6.336774230003356934e-01,-1.074943780899047852e+00,-3.384338915348052979e-01,1.435639113187789917e-01,-1.744134873151779175e-01,-8.674706518650054932e-02,2.583735063672065735e-02,-2.792421579360961914e-01,-6.318930387496948242e-01,-7.081600278615951538e-02,4.158361628651618958e-02,-3.513621985912322998e-01,2.307987064123153687e-01,-3.998119756579399109e-02,-4.272749722003936768e-01,1.947723627090454102e-01,-1.691043674945831299e-01,-1.854398846626281738e-01,2.800011634826660156e-01,2.911636829376220703e-01,-8.541579246520996094e-01,-2.298422157764434814e-02,-1.898720413446426392e-01,9.928446412086486816e-01,-1.388262510299682617e-01,3.584361672401428223e-01,-2.093072533607482910e-01,4.021970033645629883e-01,-3.733419179916381836e-01,-3.873571455478668213e-01,-4.364070892333984375e-01,-1.109244897961616516e-01,1.130795106291770935e-01,6.159428972750902176e-03,-2.577888667583465576e-01,3.045320212841033936e-01,-1.958185881376266479e-01,3.591067790985107422e-01,1.632506489753723145e+00,4.435949325561523438e-01,3.704832792282104492e-01,2.511775121092796326e-03,6.924839615821838379e-01,1.195367455482482910e+00,7.598478794097900391e-01,-8.565101623535156250e-01,-1.405438423156738281e+00,5.376464724540710449e-01,5.244676470756530762e-01,-5.838671326637268066e-01,4.964300692081451416e-01,1.033972024917602539e+00,1.739731431007385254e-01,-8.926860243082046509e-02,-6.626058220863342285e-01,-8.675959706306457520e-01,-3.745876550674438477e-01,1.589399389922618866e-02,-7.208056449890136719e-01,-9.019845128059387207e-01,9.165677428245544434e-01,2.201747298240661621e-01,-2.038293480873107910e-01,-3.574159443378448486e-01,-2.900003790855407715e-01,-9.086750745773315430e-01,1.436662077903747559e-01,-6.834948658943176270e-01,-1.937203556299209595e-01,-7.787194848060607910e-01,1.069962978363037109e-01,1.682499051094055176e-01,3.388435244560241699e-01,6.230754256248474121e-01,3.547408878803253174e-01,1.500197686254978180e-02,1.875279545783996582e-01,8.594279289245605469e-01,-1.260402560234069824e+00,9.002451598644256592e-02,3.596301674842834473e-01,8.289475440979003906e-01,7.719575613737106323e-02,-7.447715997695922852e-01,-3.629048168659210205e-01,-1.145226836204528809e+00,-1.174038290977478027e+00,6.553275585174560547e-01,2.892031371593475342e-01,1.847348511219024658e-01,-6.971378624439239502e-02,-5.758826136589050293e-01,-2.995095551013946533e-01,-2.594850659370422363e-01,-3.831712603569030762e-01,-3.208422064781188965e-01,-6.986502408981323242e-01,8.243471384048461914e-02,-7.159319519996643066e-01,-3.939265608787536621e-01,-9.178325533866882324e-02,2.353768497705459595e-01,4.773690998554229736e-01,-2.168928831815719604e-01,-2.707355618476867676e-01,-1.159705072641372681e-01,-1.278907209634780884e-01,-5.256870985031127930e-01,-1.001498773694038391e-01,7.299443483352661133e-01,-4.862120449542999268e-01,1.871293783187866211e-01,3.240543007850646973e-01,2.618184685707092285e-01,-8.544192314147949219e-01,-1.605980992317199707e+00,1.439060568809509277e-01,-5.395817160606384277e-01,7.497856020927429199e-02,5.238892436027526855e-01,9.029415845870971680e-01,3.375202715396881104e-01,5.053176283836364746e-01,-3.265174329280853271e-01,8.670830726623535156e-01,-6.147110089659690857e-02,1.955211460590362549e-01,-4.643486738204956055e-01,2.050171606242656708e-02,6.972377896308898926e-01,2.960567176342010498e-01,-8.544578552246093750e-01,-5.481259822845458984e-01,3.963073249906301498e-03,3.568312153220176697e-02,-1.181310176849365234e+00,-6.718909740447998047e-01,-7.247701287269592285e-02,1.082948036491870880e-02,-2.023740559816360474e-01,-8.223488926887512207e-01,5.060355663299560547e-01,1.832414790987968445e-02,8.753703534603118896e-02,-4.595676958560943604e-01,-4.346846044063568115e-01,5.165782570838928223e-01,2.987916171550750732e-01,-5.334047675132751465e-01,2.557035088539123535e-01,-4.352898001670837402e-01,-4.516538977622985840e-01,-1.193928867578506470e-01,8.913817405700683594e-01,-3.422362506389617920e-01,-7.392230629920959473e-01,-6.113470792770385742e-01,3.178026154637336731e-02,-1.427581012248992920e-01,-1.333197802305221558e-01,1.094281598925590515e-01,-2.941062152385711670e-01,7.856677472591400146e-02,1.018555760383605957e-01,-2.390188574790954590e-01,1.168941617012023926e+00,-2.267861217260360718e-01,2.658395171165466309e-01,-6.347761955112218857e-04,7.058885097503662109e-01,-9.377756714820861816e-01,8.766085654497146606e-02,-1.264083981513977051e-01,1.206111758947372437e-01,-1.756780594587326050e-01,1.240120530128479004e+00,4.384676460176706314e-03,8.475152254104614258e-01,-5.050135850906372070e-01,-5.151771306991577148e-01,1.089369952678680420e-01,-4.625202715396881104e-01,-4.588266313076019287e-01,9.705203175544738770e-01,4.852640330791473389e-01,-1.666507422924041748e-01,2.670926749706268311e-01,-3.351140320301055908e-01,9.725563973188400269e-02,7.411786317825317383e-01,3.734238445758819580e-01,1.690875887870788574e-01,1.906211823225021362e-01,1.905482262372970581e-01,-8.601563572883605957e-01,1.000620722770690918e-01,-9.963656067848205566e-01,5.484214425086975098e-01,1.566544324159622192e-01,-6.459750533103942871e-01,5.217900872230529785e-01,-1.794157773256301880e-01,1.078159689903259277e+00,2.439115196466445923e-01,8.949427604675292969e-01,-5.415077134966850281e-02,-1.017372608184814453e-01,6.175807118415832520e-01,6.009889245033264160e-01,3.251159563660621643e-02,-5.454961583018302917e-02,6.378383189439773560e-02,1.122714430093765259e-01,-6.875789761543273926e-01,7.508826255798339844e-02,-3.496821224689483643e-01,2.513729333877563477e-01,-3.453277051448822021e-01,-3.075526952743530273e-01,-4.902239143848419189e-01,-9.447739720344543457e-01,2.932856380939483643e-01,2.509387433528900146e-01,1.889127492904663086e-01,-1.596562117338180542e-01,3.181411698460578918e-02,2.036968944594264030e-03,-7.366834282875061035e-01,2.558396160602569580e-01,1.176967248320579529e-01,-1.198984086513519287e-01,1.291594624519348145e+00,-6.223846077919006348e-01,-2.902449369430541992e-01,5.793655663728713989e-02,4.472925141453742981e-02,6.408984661102294922e-01,-9.469471573829650879e-01,-1.222153231501579285e-01,-2.552622556686401367e-01,5.820991396903991699e-01,6.923021674156188965e-01,-3.733861148357391357e-01,-2.875879406929016113e-01,2.093217521905899048e-01,-6.288145780563354492e-01,-6.384372115135192871e-01,-8.481185436248779297e-01,6.362552046775817871e-01,-5.013926625251770020e-01,7.032817602157592773e-01,1.383709069341421127e-02,-4.706729203462600708e-02,-6.053367853164672852e-01,-8.138272762298583984e-01,-2.283842265605926514e-01,-1.406096339225769043e+00,-7.861513495445251465e-01,2.560428082942962646e-01,-1.148133128881454468e-01,-3.983453288674354553e-02,5.038787722587585449e-01,-5.805118083953857422e-01,4.441234767436981201e-01,2.587060034275054932e-01,6.446800231933593750e-01,6.650885343551635742e-01,8.774001598358154297e-01,2.727312035858631134e-02,3.181993663311004639e-01,5.299870297312736511e-02,-2.563494257628917694e-03,-4.121700227260589600e-01,-6.954158544540405273e-01,5.205264687538146973e-01,3.627634346485137939e-01,2.152730673551559448e-01,-4.420458078384399414e-01,-1.464274227619171143e-01,-3.970121145248413086e-01,8.180050849914550781e-01,-5.498556494712829590e-01,2.185825407505035400e-01,6.185492277145385742e-01,-8.439000248908996582e-01,-1.723244041204452515e-01,-2.395969480276107788e-01,1.886173635721206665e-01,-7.795941084623336792e-02,2.635651826858520508e-01,-1.493769586086273193e-01,1.116774916648864746e+00,-3.485997617244720459e-01,9.952983260154724121e-01,-8.096915483474731445e-01,-1.967332512140274048e-02,6.598868966102600098e-01,9.649175219237804413e-03,2.707946300506591797e-01,2.793812751770019531e-01,4.898376464843750000e-01,-5.463469624519348145e-01,-4.590016007423400879e-01,4.217036962509155273e-01,9.288037568330764771e-02,1.022020816802978516e+00,6.591795682907104492e-01,-4.960172474384307861e-01,-4.567364454269409180e-01,-5.453020930290222168e-01,3.920601606369018555e-01,-3.798565641045570374e-02,-2.805806696414947510e-01,-5.394279956817626953e-01,-3.861194849014282227e-01,-1.129590794444084167e-01,-8.125602006912231445e-01,-7.109460234642028809e-01,-7.190002202987670898e-01,5.747299268841743469e-02,-6.228203177452087402e-01,-6.770519018173217773e-01,-2.865447402000427246e-01,-4.526426792144775391e-01,2.844427525997161865e-01,-3.325234651565551758e-01,7.625937461853027344e-01,-4.117965400218963623e-01,4.388166666030883789e-01,-1.093864560127258301e+00,7.474150657653808594e-01,-3.802121579647064209e-01,8.725940436124801636e-02,-1.187829494476318359e+00,-2.001578360795974731e-01,-1.143793240189552307e-01,8.558000922203063965e-01,7.658892869949340820e-01,-4.206056892871856689e-01,-3.792657554149627686e-01,8.468350768089294434e-01,-1.133835911750793457e+00,4.456658959388732910e-01,-2.374986410140991211e-01,-9.474741816520690918e-01,5.731524229049682617e-01,3.764201402664184570e-01,-1.525999009609222412e-01,-1.072355389595031738e+00,-4.020300507545471191e-01,1.117340922355651855e+00,-6.281760931015014648e-01,-1.838101595640182495e-01,3.779698014259338379e-01,-5.575591921806335449e-01,-1.148369759321212769e-01,-4.853757917881011963e-01,-8.820825070142745972e-02,-8.938953280448913574e-01,-3.575973808765411377e-01,-5.277611613273620605e-01,3.050849437713623047e-01,6.584022939205169678e-02,7.564840912818908691e-01,1.170584797859191895e+00,3.254334628582000732e-01,-2.057686150074005127e-01,-9.572747349739074707e-02,3.500175178050994873e-01,5.418732762336730957e-01,7.176646590232849121e-01,-1.157267019152641296e-01,-2.735105454921722412e-01,1.641480177640914917e-01,-1.379487514495849609e-01,-1.975307315587997437e-01,-8.917319774627685547e-01,1.308866143226623535e+00,2.648523747920989990e-01,1.050408482551574707e+00,5.422654151916503906e-01,3.316721618175506592e-01,-6.116449832916259766e-01,-5.170070528984069824e-01,5.770413279533386230e-01,7.021923661231994629e-01,-3.264648020267486572e-01,-4.884958863258361816e-01,8.240063786506652832e-01,4.184809029102325439e-01,-7.739358395338058472e-02,5.262200236320495605e-01,2.212821096181869507e-01,-6.529898941516876221e-02,-4.452178254723548889e-03,5.846998691558837891e-01,-5.102461576461791992e-01,-5.911002159118652344e-01,2.549141049385070801e-01,5.613898038864135742e-01,-6.167235374450683594e-01,-5.623189210891723633e-01,-6.567935943603515625e-01,-1.441216170787811279e-01,1.933988742530345917e-02,-2.525584995746612549e-01,-6.823139190673828125e-01,-8.845165371894836426e-01,-9.636130928993225098e-02,-1.642187088727951050e-01,3.022228181362152100e-01,-1.188336089253425598e-01,-1.271929591894149780e-02,-6.723549365997314453e-01,-1.417086720466613770e+00,1.816842257976531982e-01,4.307753145694732666e-01,-5.505613684654235840e-01,-6.743827462196350098e-01,2.878612577915191650e-01,-1.796114295721054077e-01,-9.150139093399047852e-01,5.633867979049682617e-01,2.423294037580490112e-01,3.903945386409759521e-01,-1.348879486322402954e-01,5.446790456771850586e-01,7.723293900489807129e-01,-5.110584497451782227e-01,-8.494204282760620117e-02,-7.543244212865829468e-02,-4.951504468917846680e-01,3.146890401840209961e-01,3.786481320858001709e-01,2.074983865022659302e-01,9.053655266761779785e-01,5.299839377403259277e-01,3.167023956775665283e-01,-2.237971276044845581e-01,7.291937470436096191e-01,6.468865871429443359e-01,7.568827271461486816e-01,2.615894973278045654e-01,-5.171457529067993164e-01,3.889511227607727051e-01,-3.580560982227325439e-01,-1.332336217164993286e-01,-1.440198123455047607e-01,-6.259198784828186035e-01,1.854267865419387817e-01,-9.157145619392395020e-01,-7.519343495368957520e-01,3.497118055820465088e-01,2.323222756385803223e-01,-2.663242220878601074e-01,2.855593711137771606e-02,2.136887758970260620e-01,-8.464871644973754883e-01,-1.550829559564590454e-01,-2.961086332798004150e-01,2.718636691570281982e-01,-9.423776715993881226e-02,-4.069616496562957764e-01,7.580877095460891724e-02,-8.582879304885864258e-01,1.122848391532897949e+00,5.429435968399047852e-01,-4.882834851741790771e-01,-5.028312206268310547e-01,-6.396269202232360840e-01,-7.247232794761657715e-01,1.132145524024963379e+00,7.318336367607116699e-01,-1.580202728509902954e-01,-2.165799885988235474e-01,2.075455933809280396e-01,-5.247811675071716309e-01,3.712955713272094727e-01,-4.293619692325592041e-01,6.829921603202819824e-01,-5.793938636779785156e-01,-4.344310462474822998e-01,3.866838514804840088e-01,3.303730115294456482e-02,5.043971538543701172e-01,-1.246496811509132385e-01,2.930397726595401764e-02,-2.037690132856369019e-01,2.300183922052383423e-01,4.591695964336395264e-01,-7.964535355567932129e-01,-2.570653855800628662e-01,8.937796950340270996e-01,8.839763998985290527e-01,-1.126918792724609375e+00,2.407797873020172119e-01,1.435323711484670639e-02,-2.164839534088969231e-03,-1.080350354313850403e-01,2.711410820484161377e-01,-1.121480703353881836e+00,9.466632455587387085e-02,6.670056581497192383e-01,-4.273748993873596191e-01,-2.315937280654907227e-01,-2.413898408412933350e-01,-4.412705600261688232e-01,4.276591837406158447e-01,-6.175500154495239258e-01,5.525820851325988770e-01,-7.619393616914749146e-02,-4.987710416316986084e-01,3.432905375957489014e-01,-2.951391600072383881e-02,7.711563110351562500e-01,5.285280942916870117e-01,8.418145179748535156e-01,-7.124325633049011230e-01,3.119491338729858398e-01,-6.432505846023559570e-01,-4.381866753101348877e-01,5.411417484283447266e-01,-1.914905309677124023e-01,4.880254566669464111e-01,7.366486787796020508e-01,3.657971024513244629e-01,-5.580804869532585144e-02,9.488420188426971436e-02,1.119988784193992615e-01,-4.372654557228088379e-01,5.786237865686416626e-02,-4.004765152931213379e-01,-1.247173026204109192e-01,-2.152259498834609985e-01,2.674314379692077637e-01,1.375749856233596802e-01,-6.056460738182067871e-01,2.139460593461990356e-01,1.685453653335571289e-01,-3.164114356040954590e-01,-3.024665117263793945e-01,-9.002747535705566406e-01,-1.647160798311233521e-01,2.481301426887512207e-01,1.152729839086532593e-01,-1.494685839861631393e-02,-9.992523193359375000e-01,1.085797429084777832e+00,-2.006412297487258911e-01,3.607004582881927490e-01,5.755734443664550781e-02,-9.412963390350341797e-01,-3.785449266433715820e-01,2.033920586109161377e-01,-2.068347930908203125e-01,-6.175222992897033691e-01,8.998008966445922852e-01,1.817717254161834717e-01,-1.680124551057815552e-01,-1.451777070760726929e-01,6.410792469978332520e-01,4.925870895385742188e-01,-1.503364294767379761e-01,2.974466979503631592e-01,-9.575843811035156250e-01,1.029182672500610352e+00,-6.404692530632019043e-01,-9.598813652992248535e-01,-4.473962485790252686e-01,8.506645560264587402e-01,-6.538289189338684082e-01,-9.907497167587280273e-01,1.220588564872741699e+00,5.765902400016784668e-01,1.442114543169736862e-02,2.232424169778823853e-01,-2.157972566783428192e-02,-8.412346839904785156e-01,-6.006863713264465332e-01,8.380745053291320801e-01,-4.390198737382888794e-02,-6.015419214963912964e-02,1.248974949121475220e-01,-1.060724854469299316e+00,2.443438917398452759e-01,-4.817372858524322510e-01,3.582592308521270752e-01,1.210803315043449402e-01,-3.613407909870147705e-01,8.463606238365173340e-01,6.597380042076110840e-01,2.909154593944549561e-01,-6.756628751754760742e-01,4.375237226486206055e-01,2.665559351444244385e-01,3.207941055297851562e-01
